% Data dagdebieten Vecht (representatief geacht voor Dalfsen)
% Door:	Chris Geerse
% Datum: 6 februari 2006
%
% Perioden:
% 01-01-1960 t/m 31-12-1983
% 01-10-1993 t/m 31-03-1994
% 01-10-1998 t/m 31-03-1999
% 01-10-2000 t/m 31-03-2001
%
% Herkomst data van 1-1-1960 t/m 31-12-1983 uit een Q-H relatie, zie [Chbab, 1995] voor informatie.
% [Chbab, 2005]: Frequentieanalyse Vechtafvoer te Vechterweerd. E.H. Chbab. 
% RIZA-Werkdocument 95.131x. RIZA Lelystad, september 1995.
%
% Van de drie daaropvolgende perioden is de herkomst onduidelijk.
% De kwaliteit van deze metingen is twijfelachtig:
% a. deze perioden bevatten geen erg lage afvoeren meer;
% b. het jaar 2000 bevat alleen afvoeren circa 125 m3/s (laat jaar 2000 bij voorkeur weg in analyses)
%
%jaar  	  maand 	  dag	afvoer
1976   	  05    	  04	3
1976   	  05    	  05	3
1976   	  05    	  06	3
1976   	  05    	  07	1
1976   	  05    	  08	0
1976   	  05    	  09	0
1976   	  05    	  10	0
1976   	  05    	  11	1
1976   	  05    	  12	2
1976   	  05    	  13	2
1976   	  05    	  14	2
1976   	  05    	  15	1
1976   	  05    	  16	1
1976   	  05    	  17	0
1976   	  05    	  18	0
1976   	  05    	  19	1
1976   	  05    	  20	1
1976   	  05    	  21	2
1976   	  05    	  22	0
1976   	  05    	  23	1
1976   	  05    	  24	0
1976   	  05    	  25	0
1976   	  05    	  26	0
1976   	  05    	  27	1
1976   	  05    	  28	3
1976   	  05    	  29	0
1976   	  05    	  30	6
1976   	  05    	  31	5
1976   	  06    	  01	2
1976   	  06    	  02	2
1976   	  06    	  03	8
1976   	  06    	  04	2
1976   	  06    	  05	4
1976   	  06    	  06	1
1976   	  06    	  07	1
1976   	  06    	  08	0
1976   	  06    	  09	2
1976   	  06    	  10	0
1976   	  06    	  11	1
1976   	  06    	  12	2
1976   	  06    	  13	2
1976   	  06    	  14	1
1976   	  06    	  15	1
1976   	  06    	  16	1
1976   	  06    	  17	0
1976   	  06    	  18	0
1976   	  06    	  19	1
1976   	  06    	  20	1
1976   	  06    	  21	2
1976   	  06    	  22	1
1976   	  06    	  23	0
1976   	  06    	  24	1
1976   	  06    	  25	0
1976   	  06    	  26	0
1976   	  06    	  27	0
1976   	  06    	  28	1
1976   	  06    	  29	0
1976   	  06    	  30	0
1976   	  07    	  01	0
1976   	  07    	  02	0
1976   	  07    	  03	0
1976   	  07    	  04	0
1976   	  07    	  05	0
1976   	  07    	  06	0
1976   	  07    	  07	0
1976   	  07    	  08	0
1976   	  07    	  09	0
1976   	  07    	  10	1
1976   	  07    	  11	1
1976   	  07    	  12	0
1976   	  07    	  13	0
1976   	  07    	  14	0
1976   	  07    	  15	0
1976   	  07    	  16	0
1976   	  07    	  17	0
1976   	  07    	  18	3
1976   	  07    	  19	0
1976   	  07    	  20	1
1976   	  07    	  21	0
1976   	  07    	  22	0
1976   	  07    	  23	31
1976   	  07    	  24	1
1976   	  07    	  25	1
1976   	  07    	  26	0
1976   	  07    	  27	0
1976   	  07    	  28	1
1976   	  07    	  29	1
1976   	  07    	  30	2
1976   	  07    	  31	1
1976   	  08    	  01	0
1976   	  08    	  02	0
1976   	  08    	  03	1
1976   	  08    	  04	1
1976   	  08    	  05	0
1976   	  08    	  06	1
1976   	  08    	  07	0
1976   	  08    	  08	0
1976   	  08    	  09	0
1976   	  08    	  10	0
1976   	  08    	  11	0
1976   	  08    	  12	1
1976   	  08    	  13	0
1976   	  08    	  14	0
1976   	  08    	  15	0
1976   	  08    	  16	0
1976   	  08    	  17	0
1976   	  08    	  18	1
1976   	  08    	  19	0
1976   	  08    	  20	1
1976   	  08    	  21	0
1976   	  08    	  22	0
1976   	  08    	  23	0
1976   	  08    	  24	0
1976   	  08    	  25	0
1976   	  08    	  26	1
1976   	  08    	  27	0
1976   	  08    	  28	0
1976   	  08    	  29	2
1976   	  08    	  30	2
1976   	  08    	  31	1
1976   	  09    	  01	0
1976   	  09    	  02	0
1976   	  09    	  03	3
1976   	  09    	  04	0
1976   	  09    	  05	0
1976   	  09    	  06	0
1976   	  09    	  07	0
1976   	  09    	  08	0
1976   	  09    	  09	0
1976   	  09    	  10	2
1976   	  09    	  11	0
1976   	  09    	  12	0
1976   	  09    	  13	0
1976   	  09    	  14	0
1976   	  09    	  15	0
1976   	  09    	  16	0
1976   	  09    	  17	3
1976   	  09    	  18	0
1976   	  09    	  19	0
1976   	  09    	  20	0
1976   	  09    	  21	0
1976   	  09    	  22	0
1976   	  09    	  23	2
1976   	  09    	  24	1
1976   	  09    	  25	1
1976   	  09    	  26	0
1976   	  09    	  27	0
1976   	  09    	  28	2
1976   	  09    	  29	6
1976   	  09    	  30	10
1976   	  10    	  01	0
1976   	  10    	  02	0
1976   	  10    	  03	0
1976   	  10    	  04	0
1976   	  10    	  05	0
1976   	  10    	  06	0
1976   	  10    	  07	0
1976   	  10    	  08	0
1976   	  10    	  09	0
1976   	  10    	  10	0
1976   	  10    	  11	0
1976   	  10    	  12	0
1976   	  10    	  13	0
1976   	  10    	  14	0
1976   	  10    	  15	0
1976   	  10    	  16	0
1976   	  10    	  17	0
1976   	  10    	  18	0
1976   	  10    	  19	0
1976   	  10    	  20	0
1976   	  10    	  21	0
1976   	  10    	  22	0
1976   	  10    	  23	0
1976   	  10    	  24	0
1976   	  10    	  25	0
1976   	  10    	  26	0
1976   	  10    	  27	0
1976   	  10    	  28	0
1976   	  10    	  29	0
1976   	  10    	  30	0
1976   	  10    	  31	0
1976   	  11    	  01	0
1976   	  11    	  02	0
1976   	  11    	  03	0
1976   	  11    	  04	0
1976   	  11    	  05	0
1976   	  11    	  06	0
1976   	  11    	  07	10
1976   	  11    	  08	2
1976   	  11    	  09	3
1976   	  11    	  10	4
1976   	  11    	  11	4
1976   	  11    	  12	2
1976   	  11    	  13	4
1976   	  11    	  14	0
1976   	  11    	  15	0
1976   	  11    	  16	3
1976   	  11    	  17	2
1976   	  11    	  18	0
1976   	  11    	  19	2
1976   	  11    	  20	1
1976   	  11    	  21	1
1976   	  11    	  22	0
1976   	  11    	  23	0
1976   	  11    	  24	9
1976   	  11    	  25	4
1976   	  11    	  26	3
1976   	  11    	  27	1
1976   	  11    	  28	2
1976   	  11    	  29	3
1976   	  11    	  30	3
1976   	  12    	  01	8
1976   	  12    	  02	18
1976   	  12    	  03	9
1976   	  12    	  04	8
1976   	  12    	  05	11
1976   	  12    	  06	8
1976   	  12    	  07	10
1976   	  12    	  08	11
1976   	  12    	  09	9
1976   	  12    	  10	6
1976   	  12    	  11	10
1976   	  12    	  12	12
1976   	  12    	  13	16
1976   	  12    	  14	19
1976   	  12    	  15	15
1976   	  12    	  16	13
1976   	  12    	  17	10
1976   	  12    	  18	11
1976   	  12    	  19	16
1976   	  12    	  20	19
1976   	  12    	  21	18
1976   	  12    	  22	15
1976   	  12    	  23	23
1976   	  12    	  24	18
1976   	  12    	  25	13
1976   	  12    	  26	12
1976   	  12    	  27	11
1976   	  12    	  28	0
1976   	  12    	  29	0
1976   	  12    	  30	0
1976   	  12    	  31	0
1977   	  01    	  01	17
1977   	  01    	  02	19
1977   	  01    	  03	19
1977   	  01    	  04	18
1977   	  01    	  05	13
1977   	  01    	  06	11
1977   	  01    	  07	14
1977   	  01    	  08	17
1977   	  01    	  09	23
1977   	  01    	  10	23
1977   	  01    	  11	34
1977   	  01    	  12	31
1977   	  01    	  13	30
1977   	  01    	  14	26
1977   	  01    	  15	19
1977   	  01    	  16	26
1977   	  01    	  17	29
1977   	  01    	  18	30
1977   	  01    	  19	26
1977   	  01    	  20	26
1977   	  01    	  21	24
1977   	  01    	  22	20
1977   	  01    	  23	26
1977   	  01    	  24	31
1977   	  01    	  25	37
1977   	  01    	  26	41
1977   	  01    	  27	45
1977   	  01    	  28	46
1977   	  01    	  29	54
1977   	  01    	  30	49
1977   	  01    	  31	40
1977   	  02    	  01	32
1977   	  02    	  02	28
1977   	  02    	  03	26
1977   	  02    	  04	28
1977   	  02    	  05	26
1977   	  02    	  06	40
1977   	  02    	  07	45
1977   	  02    	  08	57
1977   	  02    	  09	63
1977   	  02    	  10	65
1977   	  02    	  11	69
1977   	  02    	  12	82
1977   	  02    	  13	65
1977   	  02    	  14	53
1977   	  02    	  15	47
1977   	  02    	  16	46
1977   	  02    	  17	42
1977   	  02    	  18	42
1977   	  02    	  19	46
1977   	  02    	  20	50
1977   	  02    	  21	50
1977   	  02    	  22	55
1977   	  02    	  23	52
1977   	  02    	  24	47
1977   	  02    	  25	44
1977   	  02    	  26	55
1977   	  02    	  27	55
1977   	  02    	  28	50
1977   	  03    	  01	42
1977   	  03    	  02	35
1977   	  03    	  03	38
1977   	  03    	  04	37
1977   	  03    	  05	38
1977   	  03    	  06	38
1977   	  03    	  07	32
1977   	  03    	  08	29
1977   	  03    	  09	28
1977   	  03    	  10	25
1977   	  03    	  11	26
1977   	  03    	  12	26
1977   	  03    	  13	25
1977   	  03    	  14	25
1977   	  03    	  15	25
1977   	  03    	  16	28
1977   	  03    	  17	26
1977   	  03    	  18	27
1977   	  03    	  19	28
1977   	  03    	  20	27
1977   	  03    	  21	27
1977   	  03    	  22	26
1977   	  03    	  23	19
1977   	  03    	  24	19
1977   	  03    	  25	18
1977   	  03    	  26	17
1977   	  03    	  27	16
1977   	  03    	  28	19
1977   	  03    	  29	25
1977   	  03    	  30	28
1977   	  03    	  31	25
1977   	  04    	  01	23
1977   	  04    	  02	25
1977   	  04    	  03	34
1977   	  04    	  04	36
1977   	  04    	  05	46
1977   	  04    	  06	49
1977   	  04    	  07	42
1977   	  04    	  08	40
1977   	  04    	  09	39
1977   	  04    	  10	35
1977   	  04    	  11	31
1977   	  04    	  12	30
1977   	  04    	  13	26
1977   	  04    	  14	35
1977   	  04    	  15	48
1977   	  04    	  16	58
1977   	  04    	  17	56
1977   	  04    	  18	48
1977   	  04    	  19	38
1977   	  04    	  20	32
1977   	  04    	  21	29
1977   	  04    	  22	25
1977   	  04    	  23	27
1977   	  04    	  24	24
1977   	  04    	  25	30
1977   	  04    	  26	32
1977   	  04    	  27	24
1977   	  04    	  28	25
1977   	  04    	  29	24
1977   	  04    	  30	21
1977   	  05    	  01	18
1977   	  05    	  02	18
1977   	  05    	  03	18
1977   	  05    	  04	18
1977   	  05    	  05	15
1977   	  05    	  06	12
1977   	  05    	  07	14
1977   	  05    	  08	15
1977   	  05    	  09	13
1977   	  05    	  10	12
1977   	  05    	  11	12
1977   	  05    	  12	13
1977   	  05    	  13	25
1977   	  05    	  14	35
1977   	  05    	  15	42
1977   	  05    	  16	34
1977   	  05    	  17	30
1977   	  05    	  18	17
1977   	  05    	  19	20
1977   	  05    	  20	17
1977   	  05    	  21	8
1977   	  05    	  22	8
1977   	  05    	  23	9
1977   	  05    	  24	0
1977   	  05    	  25	3
1977   	  05    	  26	4
1977   	  05    	  27	2
1977   	  05    	  28	0
1977   	  05    	  29	3
1977   	  05    	  30	3
1977   	  05    	  31	2
1977   	  06    	  01	0
1977   	  06    	  02	2
1977   	  06    	  03	1
1977   	  06    	  04	2
1977   	  06    	  05	2
1977   	  06    	  06	2
1977   	  06    	  07	3
1977   	  06    	  08	1
1977   	  06    	  09	3
1977   	  06    	  10	2
1977   	  06    	  11	8
1977   	  06    	  12	8
1977   	  06    	  13	4
1977   	  06    	  14	0
1977   	  06    	  15	5
1977   	  06    	  16	26
1977   	  06    	  17	33
1977   	  06    	  18	31
1977   	  06    	  19	22
1977   	  06    	  20	22
1977   	  06    	  21	14
1977   	  06    	  22	21
1977   	  06    	  23	11
1977   	  06    	  24	8
1977   	  06    	  25	4
1977   	  06    	  26	4
1977   	  06    	  27	4
1977   	  06    	  28	4
1977   	  06    	  29	0
1977   	  06    	  30	0
1977   	  07    	  01	0
1977   	  07    	  02	0
1977   	  07    	  03	0
1977   	  07    	  04	0
1977   	  07    	  05	0
1977   	  07    	  06	0
1977   	  07    	  07	0
1977   	  07    	  08	0
1977   	  07    	  09	0
1977   	  07    	  10	0
1977   	  07    	  11	0
1977   	  07    	  12	0
1977   	  07    	  13	0
1977   	  07    	  14	0
1977   	  07    	  15	0
1977   	  07    	  16	0
1977   	  07    	  17	0
1977   	  07    	  18	0
1977   	  07    	  19	0
1977   	  07    	  20	0
1977   	  07    	  21	0
1977   	  07    	  22	0
1977   	  07    	  23	0
1977   	  07    	  24	0
1977   	  07    	  25	0
1977   	  07    	  26	0
1977   	  07    	  27	0
1977   	  07    	  28	0
1977   	  07    	  29	0
1977   	  07    	  30	0
1977   	  07    	  31	0
1977   	  08    	  01	0
1977   	  08    	  02	0
1977   	  08    	  03	0
1977   	  08    	  04	0
1977   	  08    	  05	3
1977   	  08    	  06	0
1977   	  08    	  07	0
1977   	  08    	  08	0
1977   	  08    	  09	0
1977   	  08    	  10	0
1977   	  08    	  11	0
1977   	  08    	  12	0
1977   	  08    	  13	0
1977   	  08    	  14	13
1977   	  08    	  15	12
1977   	  08    	  16	0
1977   	  08    	  17	3
1977   	  08    	  18	0
1977   	  08    	  19	16
1977   	  08    	  20	25
1977   	  08    	  21	42
1977   	  08    	  22	12
1977   	  08    	  23	22
1977   	  08    	  24	32
1977   	  08    	  25	35
1977   	  08    	  26	25
1977   	  08    	  27	13
1977   	  08    	  28	6
1977   	  08    	  29	12
1977   	  08    	  30	8
1977   	  08    	  31	8
1977   	  09    	  01	7
1977   	  09    	  02	0
1977   	  09    	  03	0
1977   	  09    	  04	0
1977   	  09    	  05	3
1977   	  09    	  06	0
1977   	  09    	  07	0
1977   	  09    	  08	0
1977   	  09    	  09	1
1977   	  09    	  10	0
1977   	  09    	  11	0
1977   	  09    	  12	0
1977   	  09    	  13	0
1977   	  09    	  14	0
1977   	  09    	  15	1
1977   	  09    	  16	0
1977   	  09    	  17	0
1977   	  09    	  18	0
1977   	  09    	  19	0
1977   	  09    	  20	0
1977   	  09    	  21	0
1977   	  09    	  22	0
1977   	  09    	  23	0
1977   	  09    	  24	0
1977   	  09    	  25	0
1977   	  09    	  26	0
1977   	  09    	  27	0
1977   	  09    	  28	0
1977   	  09    	  29	0
1977   	  09    	  30	13
1977   	  10    	  01	12
1977   	  10    	  02	14
1977   	  10    	  03	10
1977   	  10    	  04	23
1977   	  10    	  05	12
1977   	  10    	  06	0
1977   	  10    	  07	7
1977   	  10    	  08	7
1977   	  10    	  09	8
1977   	  10    	  10	2
1977   	  10    	  11	7
1977   	  10    	  12	24
1977   	  10    	  13	1
1977   	  10    	  14	3
1977   	  10    	  15	4
1977   	  10    	  16	4
1977   	  10    	  17	3
1977   	  10    	  18	1
1977   	  10    	  19	3
1977   	  10    	  20	1
1977   	  10    	  21	3
1977   	  10    	  22	3
1977   	  10    	  23	2
1977   	  10    	  24	4
1977   	  10    	  25	1
1977   	  10    	  26	3
1977   	  10    	  27	1
1977   	  10    	  28	0
1977   	  10    	  29	4
1977   	  10    	  30	4
1977   	  10    	  31	4
1977   	  11    	  01	6
1977   	  11    	  02	7
1977   	  11    	  03	3
1977   	  11    	  04	15
1977   	  11    	  05	11
1977   	  11    	  06	11
1977   	  11    	  07	8
1977   	  11    	  08	7
1977   	  11    	  09	9
1977   	  11    	  10	12
1977   	  11    	  11	14
1977   	  11    	  12	29
1977   	  11    	  13	21
1977   	  11    	  14	34
1977   	  11    	  15	48
1977   	  11    	  16	80
1977   	  11    	  17	80
1977   	  11    	  18	66
1977   	  11    	  19	47
1977   	  11    	  20	51
1977   	  11    	  21	40
1977   	  11    	  22	75
1977   	  11    	  23	91
1977   	  11    	  24	79
1977   	  11    	  25	103
1977   	  11    	  26	122
1977   	  11    	  27	93
1977   	  11    	  28	72
1977   	  11    	  29	56
1977   	  11    	  30	42
1977   	  12    	  01	39
1977   	  12    	  02	41
1977   	  12    	  03	39
1977   	  12    	  04	31
1977   	  12    	  05	31
1977   	  12    	  06	28
1977   	  12    	  07	23
1977   	  12    	  08	26
1977   	  12    	  09	28
1977   	  12    	  10	30
1977   	  12    	  11	28
1977   	  12    	  12	39
1977   	  12    	  13	31
1977   	  12    	  14	47
1977   	  12    	  15	39
1977   	  12    	  16	33
1977   	  12    	  17	30
1977   	  12    	  18	29
1977   	  12    	  19	27
1977   	  12    	  20	28
1977   	  12    	  21	25
1977   	  12    	  22	25
1977   	  12    	  23	26
1977   	  12    	  24	28
1977   	  12    	  25	24
1977   	  12    	  26	25
1977   	  12    	  27	29
1977   	  12    	  28	35
1977   	  12    	  29	48
1977   	  12    	  30	57
1977   	  12    	  31	77
1978   	  01    	  01	91
1978   	  01    	  02	79
1978   	  01    	  03	60
1978   	  01    	  04	89
1978   	  01    	  05	82
1978   	  01    	  06	61
1978   	  01    	  07	55
1978   	  01    	  08	50
1978   	  01    	  09	44
1978   	  01    	  10	44
1978   	  01    	  11	43
1978   	  01    	  12	63
1978   	  01    	  13	104
1978   	  01    	  14	88
1978   	  01    	  15	72
1978   	  01    	  16	63
1978   	  01    	  17	46
1978   	  01    	  18	46
1978   	  01    	  19	42
1978   	  01    	  20	33
1978   	  01    	  21	32
1978   	  01    	  22	30
1978   	  01    	  23	30
1978   	  01    	  24	30
1978   	  01    	  25	36
1978   	  01    	  26	47
1978   	  01    	  27	60
1978   	  01    	  28	55
1978   	  01    	  29	51
1978   	  01    	  30	45
1978   	  01    	  31	34
1978   	  02    	  01	35
1978   	  02    	  02	36
1978   	  02    	  03	35
1978   	  02    	  04	37
1978   	  02    	  05	37
1978   	  02    	  06	34
1978   	  02    	  07	34
1978   	  02    	  08	34
1978   	  02    	  09	35
1978   	  02    	  10	26
1978   	  02    	  11	17
1978   	  02    	  12	21
1978   	  02    	  13	20
1978   	  02    	  14	17
1978   	  02    	  15	14
1978   	  02    	  16	10
1978   	  02    	  17	9
1978   	  02    	  18	11
1978   	  02    	  19	6
1978   	  02    	  20	3
1978   	  02    	  21	1
1978   	  02    	  22	6
1978   	  02    	  23	15
1978   	  02    	  24	25
1978   	  02    	  25	41
1978   	  02    	  26	39
1978   	  02    	  27	38
1978   	  02    	  28	35
1978   	  03    	  01	32
1978   	  03    	  02	29
1978   	  03    	  03	27
1978   	  03    	  04	0
1978   	  03    	  05	0
1978   	  03    	  06	0
1978   	  03    	  07	22
1978   	  03    	  08	21
1978   	  03    	  09	25
1978   	  03    	  10	31
1978   	  03    	  11	35
1978   	  03    	  12	32
1978   	  03    	  13	36
1978   	  03    	  14	54
1978   	  03    	  15	49
1978   	  03    	  16	49
1978   	  03    	  17	53
1978   	  03    	  18	60
1978   	  03    	  19	48
1978   	  03    	  20	55
1978   	  03    	  21	88
1978   	  03    	  22	86
1978   	  03    	  23	73
1978   	  03    	  24	67
1978   	  03    	  25	69
1978   	  03    	  26	71
1978   	  03    	  27	77
1978   	  03    	  28	81
1978   	  03    	  29	69
1978   	  03    	  30	61
1978   	  03    	  31	59
1978   	  04    	  01	64
1978   	  04    	  02	64
1978   	  04    	  03	49
1978   	  04    	  04	39
1978   	  04    	  05	37
1978   	  04    	  06	34
1978   	  04    	  07	28
1978   	  04    	  08	0
1978   	  04    	  09	0
1978   	  04    	  10	0
1978   	  04    	  11	22
1978   	  04    	  12	24
1978   	  04    	  13	21
1978   	  04    	  14	20
1978   	  04    	  15	24
1978   	  04    	  16	23
1978   	  04    	  17	21
1978   	  04    	  18	22
1978   	  04    	  19	13
1978   	  04    	  20	5
1978   	  04    	  21	3
1978   	  04    	  22	4
1978   	  04    	  23	7
1978   	  04    	  24	0
1978   	  04    	  25	5
1978   	  04    	  26	9
1978   	  04    	  27	1
1978   	  04    	  28	0
1978   	  04    	  29	0
1978   	  04    	  30	0
1978   	  05    	  01	0
1978   	  05    	  02	30
1978   	  05    	  03	30
1978   	  05    	  04	0
1978   	  05    	  05	0
1978   	  05    	  06	0
1978   	  05    	  07	0
1978   	  05    	  08	0
1978   	  05    	  09	19
1978   	  05    	  10	0
1978   	  05    	  11	0
1978   	  05    	  12	0
1978   	  05    	  13	0
1978   	  05    	  14	0
1978   	  05    	  15	0
1978   	  05    	  16	0
1978   	  05    	  17	0
1978   	  05    	  18	0
1978   	  05    	  19	0
1978   	  05    	  20	0
1978   	  05    	  21	0
1978   	  05    	  22	0
1978   	  05    	  23	0
1978   	  05    	  24	0
1978   	  05    	  25	0
1978   	  05    	  26	0
1978   	  05    	  27	0
1978   	  05    	  28	7
1978   	  05    	  29	0
1978   	  05    	  30	0
1978   	  05    	  31	0
1978   	  06    	  01	0
1978   	  06    	  02	0
1978   	  06    	  03	0
1978   	  06    	  04	0
1978   	  06    	  05	0
1978   	  06    	  06	0
1978   	  06    	  07	0
1978   	  06    	  08	0
1978   	  06    	  09	0
1978   	  06    	  10	0
1978   	  06    	  11	0
1978   	  06    	  12	0
1978   	  06    	  13	0
1978   	  06    	  14	0
1978   	  06    	  15	0
1978   	  06    	  16	0
1978   	  06    	  17	0
1978   	  06    	  18	0
1978   	  06    	  19	0
1978   	  06    	  20	0
1978   	  06    	  21	0
1978   	  06    	  22	0
1978   	  06    	  23	0
1978   	  06    	  24	0
1978   	  06    	  25	0
1978   	  06    	  26	0
1978   	  06    	  27	0
1978   	  06    	  28	0
1978   	  06    	  29	0
1978   	  06    	  30	0
1978   	  07    	  01	0
1978   	  07    	  02	0
1978   	  07    	  03	0
1978   	  07    	  04	0
1978   	  07    	  05	0
